variant,batch_index,source_index,objective,parameter_group,pair,cosine,left_norm,right_norm,left_targets,right_targets,left_loss,right_loss
full_control,8,25,total,shared_features,medium-large,0.7601658701896667,27.06393814086914,909.3781127929688,44,2,13.0286283493042,121.46308147907257
full_control,8,25,total,shared_predictors,small-medium,0.23003321886062622,16.3455810546875,11.853821754455566,68,44,17.86104393005371,13.0286283493042
full_control,8,25,total,shared_predictors,small-large,0.7076329588890076,16.3455810546875,378.69171142578125,68,2,17.86104393005371,121.46308147907257
full_control,8,25,total,shared_predictors,medium-large,0.7042049169540405,11.853821754455566,378.69171142578125,44,2,13.0286283493042,121.46308147907257
full_control,8,25,total,deep_backbone,small-medium,0.469833642244339,52.131195068359375,48.556480407714844,68,44,17.86104393005371,13.0286283493042
full_control,8,25,total,deep_backbone,small-large,0.7971407771110535,52.131195068359375,1399.0618896484375,68,2,17.86104393005371,121.46308147907257
full_control,8,25,total,deep_backbone,medium-large,0.7125793695449829,48.556480407714844,1399.0618896484375,44,2,13.0286283493042,121.46308147907257
full_control,8,25,total,neck,small-medium,0.2731207609176636,50.53947830200195,36.21823501586914,68,44,17.86104393005371,13.0286283493042
full_control,8,25,total,neck,small-large,0.8039332628250122,50.53947830200195,1242.0216064453125,68,2,17.86104393005371,121.46308147907257
full_control,8,25,total,neck,medium-large,0.5864219665527344,36.21823501586914,1242.0216064453125,44,2,13.0286283493042,121.46308147907257
full_control,9,26,localization,shared_features,small-medium,0.2831078767776489,4.891885757446289,7.490723609924316,150,37,16.437594890594482,13.62385368347168
full_control,9,26,localization,shared_features,small-large,-0.05373892933130264,4.891885757446289,24.460784912109375,150,3,16.437594890594482,116.5881404876709
full_control,9,26,localization,shared_features,medium-large,-0.11589379608631134,7.490723609924316,24.460784912109375,37,3,13.62385368347168,116.5881404876709
full_control,9,26,localization,shared_predictors,small-medium,0.1629324108362198,6.055312633514404,6.22413969039917,150,37,16.437594890594482,13.62385368347168
full_control,9,26,localization,shared_predictors,small-large,-0.05141756683588028,6.055312633514404,16.34622573852539,150,3,16.437594890594482,116.5881404876709
full_control,9,26,localization,shared_predictors,medium-large,-0.14963188767433167,6.22413969039917,16.34622573852539,37,3,13.62385368347168,116.5881404876709
full_control,9,26,localization,deep_backbone,small-medium,0.4758145213127136,18.555492401123047,19.265918731689453,150,37,16.437594890594482,13.62385368347168
full_control,9,26,localization,deep_backbone,small-large,-0.08304892480373383,18.555492401123047,117.72517395019531,150,3,16.437594890594482,116.5881404876709
full_control,9,26,localization,deep_backbone,medium-large,-0.09368585795164108,19.265918731689453,117.72517395019531,37,3,13.62385368347168,116.5881404876709
full_control,9,26,localization,neck,small-medium,-0.05116073787212372,12.374856948852539,18.538259506225586,150,37,16.437594890594482,13.62385368347168
full_control,9,26,localization,neck,small-large,-0.006256156601011753,12.374856948852539,101.44214630126953,150,3,16.437594890594482,116.5881404876709
full_control,9,26,localization,neck,medium-large,0.0018126359209418297,18.538259506225586,101.44214630126953,37,3,13.62385368347168,116.5881404876709
full_control,9,26,total,shared_features,small-medium,0.5039926171302795,17.256629943847656,52.11003112792969,150,37,16.437594890594482,13.62385368347168
full_control,9,26,total,shared_features,small-large,0.6664954423904419,17.256629943847656,1303.18408203125,150,3,16.437594890594482,116.5881404876709
full_control,9,26,total,shared_features,medium-large,0.9438292384147644,52.11003112792969,1303.18408203125,37,3,13.62385368347168,116.5881404876709
full_control,9,26,total,shared_predictors,small-medium,0.5675302147865295,8.437613487243652,19.00135612487793,150,37,16.437594890594482,13.62385368347168
full_control,9,26,total,shared_predictors,small-large,0.6291022896766663,8.437613487243652,552.135498046875,150,3,16.437594890594482,116.5881404876709
full_control,9,26,total,shared_predictors,medium-large,0.9101092219352722,19.00135612487793,552.135498046875,37,3,13.62385368347168,116.5881404876709
full_control,9,26,total,deep_backbone,small-medium,0.22722510993480682,27.96319580078125,85.6653823852539,150,37,16.437594890594482,13.62385368347168
full_control,9,26,total,deep_backbone,small-large,0.3346944749355316,27.96319580078125,1747.7550048828125,150,3,16.437594890594482,116.5881404876709
full_control,9,26,total,deep_backbone,medium-large,0.8967270851135254,85.6653823852539,1747.7550048828125,37,3,13.62385368347168,116.5881404876709
full_control,9,26,total,neck,small-medium,0.0011811070144176483,31.962087631225586,65.49937438964844,150,37,16.437594890594482,13.62385368347168
full_control,9,26,total,neck,small-large,0.39910903573036194,31.962087631225586,1513.6239013671875,150,3,16.437594890594482,116.5881404876709
full_control,9,26,total,neck,medium-large,0.7567847967147827,65.49937438964844,1513.6239013671875,37,3,13.62385368347168,116.5881404876709
full_control,10,27,localization,shared_features,small-medium,0.08898915350437164,4.33524751663208,7.969600200653076,102,44,16.346331119537354,13.330458402633667
full_control,10,27,localization,shared_features,small-large,0.08783289045095444,4.33524751663208,12.268858909606934,102,10,16.346331119537354,38.03808903694153
full_control,10,27,localization,shared_features,medium-large,0.4385286867618561,7.969600200653076,12.268858909606934,44,10,13.330458402633667,38.03808903694153
full_control,10,27,localization,shared_predictors,small-medium,-0.0058804769068956375,3.4618310928344727,4.902021884918213,102,44,16.346331119537354,13.330458402633667
full_control,10,27,localization,shared_predictors,small-large,0.006895195227116346,3.4618310928344727,7.781352996826172,102,10,16.346331119537354,38.03808903694153
full_control,10,27,localization,shared_predictors,medium-large,0.40011507272720337,4.902021884918213,7.781352996826172,44,10,13.330458402633667,38.03808903694153
full_control,10,27,localization,deep_backbone,small-medium,-0.05413699895143509,11.770103454589844,22.016115188598633,102,44,16.346331119537354,13.330458402633667
full_control,10,27,localization,deep_backbone,small-large,0.0724683552980423,11.770103454589844,39.721168518066406,102,10,16.346331119537354,38.03808903694153
full_control,10,27,localization,deep_backbone,medium-large,0.16779544949531555,22.016115188598633,39.721168518066406,44,10,13.330458402633667,38.03808903694153
full_control,10,27,localization,neck,small-medium,-0.08957637846469879,10.784001350402832,18.830036163330078,102,44,16.346331119537354,13.330458402633667
full_control,10,27,localization,neck,small-large,0.014468814246356487,10.784001350402832,44.17729187011719,102,10,16.346331119537354,38.03808903694153
full_control,10,27,localization,neck,medium-large,0.19841131567955017,18.830036163330078,44.17729187011719,44,10,13.330458402633667,38.03808903694153
full_control,10,27,total,shared_features,small-medium,0.3824821412563324,36.07179641723633,42.90433120727539,102,44,16.346331119537354,13.330458402633667
full_control,10,27,total,shared_features,small-large,0.7249132394790649,36.07179641723633,307.564208984375,102,10,16.346331119537354,38.03808903694153
full_control,10,27,total,shared_features,medium-large,0.842875599861145,42.90433120727539,307.564208984375,44,10,13.330458402633667,38.03808903694153
full_control,10,27,total,shared_predictors,small-medium,0.2179599404335022,16.336400985717773,18.279964447021484,102,44,16.346331119537354,13.330458402633667
full_control,10,27,total,shared_predictors,small-large,0.6950370073318481,16.336400985717773,131.89804077148438,102,10,16.346331119537354,38.03808903694153
full_control,10,27,total,shared_predictors,medium-large,0.8113802671432495,18.279964447021484,131.89804077148438,44,10,13.330458402633667,38.03808903694153
full_control,10,27,total,deep_backbone,small-medium,0.3678608238697052,43.23262023925781,73.71717071533203,102,44,16.346331119537354,13.330458402633667
full_control,10,27,total,deep_backbone,small-large,0.5742955207824707,43.23262023925781,461.2499694824219,102,10,16.346331119537354,38.03808903694153
full_control,10,27,total,deep_backbone,medium-large,0.8530121445655823,73.71717071533203,461.2499694824219,44,10,13.330458402633667,38.03808903694153
full_control,10,27,total,neck,small-medium,0.35019412636756897,46.336795806884766,55.507728576660156,102,44,16.346331119537354,13.330458402633667
full_control,10,27,total,neck,small-large,0.6088092923164368,46.336795806884766,376.23443603515625,102,10,16.346331119537354,38.03808903694153
full_control,10,27,total,neck,medium-large,0.6997268199920654,55.507728576660156,376.23443603515625,44,10,13.330458402633667,38.03808903694153
full_control,11,28,localization,shared_features,small-medium,0.2947433590888977,10.695428848266602,9.896697044372559,65,16,18.383503913879395,15.290475130081177
full_control,11,28,localization,shared_features,small-large,0.13114233314990997,10.695428848266602,19.212797164916992,65,6,18.383503913879395,41.11205196380615
full_control,11,28,localization,shared_features,medium-large,0.26845160126686096,9.896697044372559,19.212797164916992,16,6,15.290475130081177,41.11205196380615
full_control,11,28,localization,shared_predictors,small-medium,0.17141859233379364,10.448397636413574,5.697314739227295,65,16,18.383503913879395,15.290475130081177
full_control,11,28,localization,shared_predictors,small-large,-0.019544674083590508,10.448397636413574,10.4105224609375,65,6,18.383503913879395,41.11205196380615
full_control,11,28,localization,shared_predictors,medium-large,0.19116809964179993,5.697314739227295,10.4105224609375,16,6,15.290475130081177,41.11205196380615
full_control,11,28,localization,deep_backbone,small-medium,0.21613623201847076,37.50209426879883,26.01742172241211,65,16,18.383503913879395,15.290475130081177
full_control,11,28,localization,deep_backbone,small-large,0.0848962813615799,37.50209426879883,118.15961456298828,65,6,18.383503913879395,41.11205196380615
full_control,11,28,localization,deep_backbone,medium-large,0.058036863803863525,26.01742172241211,118.15961456298828,16,6,15.290475130081177,41.11205196380615
full_control,11,28,localization,neck,small-medium,0.18816441297531128,19.728031158447266,24.15092658996582,65,16,18.383503913879395,15.290475130081177
full_control,11,28,localization,neck,small-large,0.018943725153803825,19.728031158447266,73.19918823242188,65,6,18.383503913879395,41.11205196380615
full_control,11,28,localization,neck,medium-large,0.07344553619623184,24.15092658996582,73.19918823242188,16,6,15.290475130081177,41.11205196380615
full_control,11,28,total,shared_features,small-medium,0.5823054313659668,25.879215240478516,57.04285430908203,65,16,18.383503913879395,15.290475130081177
full_control,11,28,total,shared_features,small-large,0.631960928440094,25.879215240478516,275.6634521484375,65,6,18.383503913879395,41.11205196380615
full_control,11,28,total,shared_features,medium-large,0.9315821528434753,57.04285430908203,275.6634521484375,16,6,15.290475130081177,41.11205196380615
full_control,11,28,total,shared_predictors,small-medium,0.41790077090263367,13.424581527709961,20.459869384765625,65,16,18.383503913879395,15.290475130081177
full_control,11,28,total,shared_predictors,small-large,0.4711753726005554,13.424581527709961,103.43582153320312,65,6,18.383503913879395,41.11205196380615
full_control,11,28,total,shared_predictors,medium-large,0.9293993711471558,20.459869384765625,103.43582153320312,16,6,15.290475130081177,41.11205196380615
full_control,11,28,total,deep_backbone,small-medium,0.4734852910041809,56.62602996826172,105.44364166259766,65,16,18.383503913879395,15.290475130081177
full_control,11,28,total,deep_backbone,small-large,0.3948453962802887,56.62602996826172,460.9958801269531,65,6,18.383503913879395,41.11205196380615
full_control,11,28,total,deep_backbone,medium-large,0.7860727906227112,105.44364166259766,460.9958801269531,16,6,15.290475130081177,41.11205196380615
full_control,11,28,total,neck,small-medium,0.5035125017166138,41.0986213684082,82.53909301757812,65,16,18.383503913879395,15.290475130081177
full_control,11,28,total,neck,small-large,0.44939327239990234,41.0986213684082,362.3779296875,65,6,18.383503913879395,41.11205196380615
full_control,11,28,total,neck,medium-large,0.6978161334991455,82.53909301757812,362.3779296875,16,6,15.290475130081177,41.11205196380615
full_control,12,42,localization,shared_features,small-medium,0.12446390837430954,8.132561683654785,11.59724235534668,78,9,17.196515560150146,25.00188684463501
full_control,12,42,localization,shared_features,small-large,0.02753286249935627,8.132561683654785,49.357391357421875,78,1,17.196515560150146,284.237370967865
full_control,12,42,localization,shared_features,medium-large,-0.05747094005346298,11.59724235534668,49.357391357421875,9,1,25.00188684463501,284.237370967865
full_control,12,42,localization,shared_predictors,small-medium,0.17809368669986725,5.775363922119141,8.933160781860352,78,9,17.196515560150146,25.00188684463501
full_control,12,42,localization,shared_predictors,small-large,0.027386289089918137,5.775363922119141,36.091094970703125,78,1,17.196515560150146,284.237370967865
full_control,12,42,localization,shared_predictors,medium-large,0.10108955204486847,8.933160781860352,36.091094970703125,9,1,25.00188684463501,284.237370967865
full_control,12,42,localization,deep_backbone,small-medium,-0.14218463003635406,41.156089782714844,52.0065803527832,78,9,17.196515560150146,25.00188684463501
full_control,12,42,localization,deep_backbone,small-large,-0.02508329600095749,41.156089782714844,242.3037872314453,78,1,17.196515560150146,284.237370967865
full_control,12,42,localization,deep_backbone,medium-large,0.07253294438123703,52.0065803527832,242.3037872314453,9,1,25.00188684463501,284.237370967865
full_control,12,42,localization,neck,small-medium,0.03208430856466293,19.805498123168945,30.514999389648438,78,9,17.196515560150146,25.00188684463501
full_control,12,42,localization,neck,small-large,-0.0031020098831504583,19.805498123168945,190.41796875,78,1,17.196515560150146,284.237370967865
full_control,12,42,localization,neck,medium-large,0.04841770604252815,30.514999389648438,190.41796875,9,1,25.00188684463501,284.237370967865
full_control,12,42,total,shared_features,small-medium,0.6192272305488586,14.09010124206543,119.6655502319336,78,9,17.196515560150146,25.00188684463501
full_control,12,42,total,shared_features,small-large,0.6899197697639465,14.09010124206543,2184.777099609375,78,1,17.196515560150146,284.237370967865
full_control,12,42,total,shared_features,medium-large,0.97298663854599,119.6655502319336,2184.777099609375,9,1,25.00188684463501,284.237370967865
full_control,12,42,total,shared_predictors,small-medium,0.5802401900291443,7.382514953613281,67.6677474975586,78,9,17.196515560150146,25.00188684463501
full_control,12,42,total,shared_predictors,small-large,0.5863563418388367,7.382514953613281,1247.49951171875,78,1,17.196515560150146,284.237370967865
full_control,12,42,total,shared_predictors,medium-large,0.9840734004974365,67.6677474975586,1247.49951171875,9,1,25.00188684463501,284.237370967865
full_control,12,42,total,deep_backbone,small-medium,0.19810143113136292,50.15976333618164,203.4212188720703,78,9,17.196515560150146,25.00188684463501
full_control,12,42,total,deep_backbone,small-large,0.2550024092197418,50.15976333618164,3360.82275390625,78,1,17.196515560150146,284.237370967865
full_control,12,42,total,deep_backbone,medium-large,0.9097325205802917,203.4212188720703,3360.82275390625,9,1,25.00188684463501,284.237370967865
full_control,12,42,total,neck,small-medium,0.37543851137161255,26.759096145629883,163.3526611328125,78,9,17.196515560150146,25.00188684463501
full_control,12,42,total,neck,small-large,0.463518351316452,26.759096145629883,2826.47607421875,78,1,17.196515560150146,284.237370967865
full_control,12,42,total,neck,medium-large,0.9305009245872498,163.3526611328125,2826.47607421875,9,1,25.00188684463501,284.237370967865
full_control,13,57,localization,shared_features,small-medium,-0.0322408601641655,3.773719072341919,7.461095809936523,828,25,16.774681091308594,35.053335547447205
full_control,13,57,localization,shared_features,small-large,0.06406158208847046,3.773719072341919,18.742605209350586,828,2,16.774681091308594,364.27543926239014
full_control,13,57,localization,shared_features,medium-large,0.38250619173049927,7.461095809936523,18.742605209350586,25,2,35.053335547447205,364.27543926239014
full_control,13,57,localization,shared_predictors,small-medium,-0.01656520366668701,4.337230682373047,3.8312439918518066,828,25,16.774681091308594,35.053335547447205
full_control,13,57,localization,shared_predictors,small-large,0.04685816168785095,4.337230682373047,10.382681846618652,828,2,16.774681091308594,364.27543926239014
full_control,13,57,localization,shared_predictors,medium-large,0.11173786967992783,3.8312439918518066,10.382681846618652,25,2,35.053335547447205,364.27543926239014
full_control,13,57,localization,deep_backbone,small-medium,-0.07416658103466034,9.64766788482666,24.312236785888672,828,25,16.774681091308594,35.053335547447205
full_control,13,57,localization,deep_backbone,small-large,-0.03080756776034832,9.64766788482666,40.25290298461914,828,2,16.774681091308594,364.27543926239014
full_control,13,57,localization,deep_backbone,medium-large,0.25636622309684753,24.312236785888672,40.25290298461914,25,2,35.053335547447205,364.27543926239014
full_control,13,57,localization,neck,small-medium,0.005780836101621389,6.777193546295166,18.526935577392578,828,25,16.774681091308594,35.053335547447205
full_control,13,57,localization,neck,small-large,-0.00836622528731823,6.777193546295166,46.052276611328125,828,2,16.774681091308594,364.27543926239014
full_control,13,57,localization,neck,medium-large,0.08073897659778595,18.526935577392578,46.052276611328125,25,2,35.053335547447205,364.27543926239014
full_control,13,57,total,shared_features,small-medium,0.4586777687072754,6.9641432762146,185.7117919921875,828,25,16.774681091308594,35.053335547447205
full_control,13,57,total,shared_features,small-large,0.5439616441726685,6.9641432762146,2297.6005859375,828,2,16.774681091308594,364.27543926239014
full_control,13,57,total,shared_features,medium-large,0.9875204563140869,185.7117919921875,2297.6005859375,25,2,35.053335547447205,364.27543926239014
full_control,13,57,total,shared_predictors,small-medium,0.3372865617275238,4.918532371520996,95.32151794433594,828,25,16.774681091308594,35.053335547447205
full_control,13,57,total,shared_predictors,small-large,0.3625573515892029,4.918532371520996,1230.5079345703125,828,2,16.774681091308594,364.27543926239014
full_control,13,57,total,shared_predictors,medium-large,0.9941202402114868,95.32151794433594,1230.5079345703125,25,2,35.053335547447205,364.27543926239014
full_control,13,57,total,deep_backbone,small-medium,0.2495173066854477,12.931319236755371,235.99208068847656,828,25,16.774681091308594,35.053335547447205
full_control,13,57,total,deep_backbone,small-large,0.28019943833351135,12.931319236755371,2794.919677734375,828,2,16.774681091308594,364.27543926239014
full_control,13,57,total,deep_backbone,medium-large,0.9881589412689209,235.99208068847656,2794.919677734375,25,2,35.053335547447205,364.27543926239014
full_control,13,57,total,neck,small-medium,0.32551032304763794,9.606080055236816,209.76625061035156,828,25,16.774681091308594,35.053335547447205
full_control,13,57,total,neck,small-large,0.3817873001098633,9.606080055236816,2554.511474609375,828,2,16.774681091308594,364.27543926239014
full_control,13,57,total,neck,medium-large,0.9836113452911377,209.76625061035156,2554.511474609375,25,2,35.053335547447205,364.27543926239014
full_control,14,60,localization,shared_features,small-medium,0.30756890773773193,3.850094795227051,6.718694686889648,481,35,14.464821338653564,24.912206649780273
full_control,14,60,localization,shared_features,small-large,-0.010112224146723747,3.850094795227051,33.765846252441406,481,1,14.464821338653564,945.3477876186371
full_control,14,60,localization,shared_features,medium-large,-0.09400738775730133,6.718694686889648,33.765846252441406,35,1,24.912206649780273,945.3477876186371
full_control,14,60,localization,shared_predictors,small-medium,0.1673598289489746,2.885122060775757,4.3018693923950195,481,35,14.464821338653564,24.912206649780273
full_control,14,60,localization,shared_predictors,small-large,0.09179746359586716,2.885122060775757,17.590181350708008,481,1,14.464821338653564,945.3477876186371
full_control,14,60,localization,shared_predictors,medium-large,-0.08168891817331314,4.3018693923950195,17.590181350708008,35,1,24.912206649780273,945.3477876186371
full_control,14,60,localization,deep_backbone,small-medium,0.14749440550804138,7.9438300132751465,10.77383804321289,481,35,14.464821338653564,24.912206649780273
full_control,14,60,localization,deep_backbone,small-large,-0.01358420867472887,7.9438300132751465,92.22687530517578,481,1,14.464821338653564,945.3477876186371
full_control,14,60,localization,deep_backbone,medium-large,0.05728200823068619,10.77383804321289,92.22687530517578,35,1,24.912206649780273,945.3477876186371
full_control,14,60,localization,neck,small-medium,0.09521286934614182,7.028517723083496,12.12083911895752,481,35,14.464821338653564,24.912206649780273
full_control,14,60,localization,neck,small-large,-0.011937432922422886,7.028517723083496,121.54505920410156,481,1,14.464821338653564,945.3477876186371
full_control,14,60,localization,neck,medium-large,-0.02048651874065399,12.12083911895752,121.54505920410156,35,1,24.912206649780273,945.3477876186371
full_control,14,60,total,shared_features,small-medium,0.40204155445098877,8.406295776367188,99.1955337524414,481,35,14.464821338653564,24.912206649780273
full_control,14,60,total,shared_features,small-large,0.5863935351371765,8.406295776367188,5278.47607421875,481,1,14.464821338653564,945.3477876186371
full_control,14,60,total,shared_features,medium-large,0.9536262154579163,99.1955337524414,5278.47607421875,35,1,24.912206649780273,945.3477876186371
full_control,14,60,total,shared_predictors,small-medium,0.46542033553123474,3.974728584289551,68.39676666259766,481,35,14.464821338653564,24.912206649780273
full_control,14,60,total,shared_predictors,small-large,0.5107645392417908,3.974728584289551,3549.870849609375,481,1,14.464821338653564,945.3477876186371
full_control,14,60,total,shared_predictors,medium-large,0.9909012317657471,68.39676666259766,3549.870849609375,35,1,24.912206649780273,945.3477876186371
full_control,14,60,total,deep_backbone,small-medium,0.2570749521255493,12.15771198272705,137.67405700683594,481,35,14.464821338653564,24.912206649780273
full_control,14,60,total,deep_backbone,small-large,0.296408087015152,12.15771198272705,6633.595703125,481,1,14.464821338653564,945.3477876186371
full_control,14,60,total,deep_backbone,medium-large,0.977201521396637,137.67405700683594,6633.595703125,35,1,24.912206649780273,945.3477876186371
full_control,14,60,total,neck,small-medium,0.2252134084701538,10.864391326904297,119.38973999023438,481,35,14.464821338653564,24.912206649780273
full_control,14,60,total,neck,small-large,0.3535580635070801,10.864391326904297,5956.72705078125,481,1,14.464821338653564,945.3477876186371
full_control,14,60,total,neck,medium-large,0.959371030330658,119.38973999023438,5956.72705078125,35,1,24.912206649780273,945.3477876186371
full_control,15,61,localization,shared_features,small-medium,0.2621018588542938,3.8296873569488525,9.714391708374023,459,27,13.809389114379883,28.026246070861816
full_control,15,61,localization,shared_features,small-large,0.017170002683997154,3.8296873569488525,19.115217208862305,459,2,13.809389114379883,453.1999168395996
full_control,15,61,localization,shared_features,medium-large,0.2625069320201874,9.714391708374023,19.115217208862305,27,2,28.026246070861816,453.1999168395996
full_control,15,61,localization,shared_predictors,small-medium,0.05482015758752823,3.582998275756836,5.2977519035339355,459,27,13.809389114379883,28.026246070861816
full_control,15,61,localization,shared_predictors,small-large,0.043138064444065094,3.582998275756836,12.295454978942871,459,2,13.809389114379883,453.1999168395996
full_control,15,61,localization,shared_predictors,medium-large,0.29559820890426636,5.2977519035339355,12.295454978942871,27,2,28.026246070861816,453.1999168395996
full_control,15,61,localization,deep_backbone,small-medium,0.21061494946479797,6.8877854347229,18.665185928344727,459,27,13.809389114379883,28.026246070861816
full_control,15,61,localization,deep_backbone,small-large,-0.013725635595619678,6.8877854347229,75.81941223144531,459,2,13.809389114379883,453.1999168395996
full_control,15,61,localization,deep_backbone,medium-large,0.24856527149677277,18.665185928344727,75.81941223144531,27,2,28.026246070861816,453.1999168395996
full_control,15,61,localization,neck,small-medium,0.11781817674636841,6.217973232269287,17.6112117767334,459,27,13.809389114379883,28.026246070861816
full_control,15,61,localization,neck,small-large,0.002140342490747571,6.217973232269287,73.47900390625,459,2,13.809389114379883,453.1999168395996
full_control,15,61,localization,neck,medium-large,0.06132255494594574,17.6112117767334,73.47900390625,27,2,28.026246070861816,453.1999168395996
full_control,15,61,total,shared_features,small-medium,0.4967966675758362,8.488431930541992,117.24136352539062,459,27,13.809389114379883,28.026246070861816
full_control,15,61,total,shared_features,small-large,0.6150010824203491,8.488431930541992,2551.154052734375,459,2,13.809389114379883,453.1999168395996
full_control,15,61,total,shared_features,medium-large,0.974036455154419,117.24136352539062,2551.154052734375,27,2,28.026246070861816,453.1999168395996
full_control,15,61,total,shared_predictors,small-medium,0.4483034610748291,4.544365406036377,77.8067398071289,459,27,13.809389114379883,28.026246070861816
full_control,15,61,total,shared_predictors,small-large,0.4693317711353302,4.544365406036377,1680.9267578125,459,2,13.809389114379883,453.1999168395996
full_control,15,61,total,shared_predictors,medium-large,0.9943856000900269,77.8067398071289,1680.9267578125,27,2,28.026246070861816,453.1999168395996
full_control,15,61,total,deep_backbone,small-medium,0.19972075521945953,12.045921325683594,140.82839965820312,459,27,13.809389114379883,28.026246070861816
full_control,15,61,total,deep_backbone,small-large,0.26447048783302307,12.045921325683594,2722.71923828125,459,2,13.809389114379883,453.1999168395996
full_control,15,61,total,deep_backbone,medium-large,0.9687056541442871,140.82839965820312,2722.71923828125,27,2,28.026246070861816,453.1999168395996
full_control,15,61,total,neck,small-medium,0.3130102753639221,10.425736427307129,135.65631103515625,459,27,13.809389114379883,28.026246070861816
full_control,15,61,total,neck,small-large,0.4162173569202423,10.425736427307129,2786.550537109375,459,2,13.809389114379883,453.1999168395996
full_control,15,61,total,neck,medium-large,0.9607515335083008,135.65631103515625,2786.550537109375,27,2,28.026246070861816,453.1999168395996
p4only_candidate,0,1,localization,shared_features,small-medium,-0.02661285176873207,7.590005874633789,5.06869649887085,50,76,19.01797580718994,13.247624397277832
p4only_candidate,0,1,localization,shared_features,small-large,0.1351858526468277,7.590005874633789,21.816892623901367,50,6,19.01797580718994,98.63072967529297
p4only_candidate,0,1,localization,shared_features,medium-large,0.1696196347475052,5.06869649887085,21.816892623901367,76,6,13.247624397277832,98.63072967529297
p4only_candidate,0,1,localization,shared_predictors,small-medium,0.09561488032341003,4.948060512542725,3.397850751876831,50,76,19.01797580718994,13.247624397277832
p4only_candidate,0,1,localization,shared_predictors,small-large,0.1422160565853119,4.948060512542725,23.43296241760254,50,6,19.01797580718994,98.63072967529297
p4only_candidate,0,1,localization,shared_predictors,medium-large,0.0884123221039772,3.397850751876831,23.43296241760254,76,6,13.247624397277832,98.63072967529297
p4only_candidate,0,1,localization,deep_backbone,small-medium,-0.08705566078424454,21.728363037109375,19.964834213256836,50,76,19.01797580718994,13.247624397277832
p4only_candidate,0,1,localization,deep_backbone,small-large,-0.07812108844518661,21.728363037109375,91.40692138671875,50,6,19.01797580718994,98.63072967529297
p4only_candidate,0,1,localization,deep_backbone,medium-large,0.02560252510011196,19.964834213256836,91.40692138671875,76,6,13.247624397277832,98.63072967529297
p4only_candidate,0,1,localization,neck,small-medium,-0.05038851499557495,17.467552185058594,18.822864532470703,50,76,19.01797580718994,13.247624397277832
p4only_candidate,0,1,localization,neck,small-large,-0.009255253709852695,17.467552185058594,107.85186004638672,50,6,19.01797580718994,98.63072967529297
p4only_candidate,0,1,localization,neck,medium-large,-0.11866220831871033,18.822864532470703,107.85186004638672,76,6,13.247624397277832,98.63072967529297
p4only_candidate,0,1,total,shared_features,small-medium,0.7289533615112305,52.5470085144043,19.7419376373291,50,76,19.01797580718994,13.247624397277832
p4only_candidate,0,1,total,shared_features,small-large,0.9542926549911499,52.5470085144043,621.999755859375,50,6,19.01797580718994,98.63072967529297
p4only_candidate,0,1,total,shared_features,medium-large,0.8214366436004639,19.7419376373291,621.999755859375,76,6,13.247624397277832,98.63072967529297
p4only_candidate,0,1,total,shared_predictors,small-medium,0.7205355763435364,28.831600189208984,11.30622673034668,50,76,19.01797580718994,13.247624397277832
p4only_candidate,0,1,total,shared_predictors,small-large,0.9228284358978271,28.831600189208984,352.0935974121094,50,6,19.01797580718994,98.63072967529297
p4only_candidate,0,1,total,shared_predictors,medium-large,0.8866884112358093,11.30622673034668,352.0935974121094,76,6,13.247624397277832,98.63072967529297
p4only_candidate,0,1,total,deep_backbone,small-medium,0.3890902101993561,87.59929656982422,38.50625991821289,50,76,19.01797580718994,13.247624397277832
p4only_candidate,0,1,total,deep_backbone,small-large,0.8715810179710388,87.59929656982422,946.6849975585938,50,6,19.01797580718994,98.63072967529297
p4only_candidate,0,1,total,deep_backbone,medium-large,0.5895751714706421,38.50625991821289,946.6849975585938,76,6,13.247624397277832,98.63072967529297
p4only_candidate,0,1,total,neck,small-medium,0.4480832517147064,94.08064270019531,35.13823318481445,50,76,19.01797580718994,13.247624397277832
p4only_candidate,0,1,total,neck,small-large,0.9203102588653564,94.08064270019531,961.905517578125,50,6,19.01797580718994,98.63072967529297
p4only_candidate,0,1,total,neck,medium-large,0.5391813516616821,35.13823318481445,961.905517578125,76,6,13.247624397277832,98.63072967529297
p4only_candidate,1,2,localization,shared_features,small-medium,0.29359617829322815,8.75462532043457,5.448419094085693,46,56,24.45755434036255,13.260382652282715
p4only_candidate,1,2,localization,shared_features,small-large,0.03473006933927536,8.75462532043457,28.231904983520508,46,11,24.45755434036255,47.68831920623779
p4only_candidate,1,2,localization,shared_features,medium-large,-0.18259677290916443,5.448419094085693,28.231904983520508,56,11,13.260382652282715,47.68831920623779
p4only_candidate,1,2,localization,shared_predictors,small-medium,0.15691891312599182,6.15610933303833,3.8876163959503174,46,56,24.45755434036255,13.260382652282715
p4only_candidate,1,2,localization,shared_predictors,small-large,0.13569973409175873,6.15610933303833,17.306575775146484,46,11,24.45755434036255,47.68831920623779
p4only_candidate,1,2,localization,shared_predictors,medium-large,-0.057694971561431885,3.8876163959503174,17.306575775146484,56,11,13.260382652282715,47.68831920623779
p4only_candidate,1,2,localization,deep_backbone,small-medium,0.20816770195960999,35.68050765991211,18.78521156311035,46,56,24.45755434036255,13.260382652282715
